trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
weekday_2058,20:52:00,20:53:00,50300,900,14.856
weekday_2058,20:54:00,20:55:00,50400,1000,15.806
weekday_2058,20:57:00,20:57:00,50500,1100,17.056
weekday_2058,21:01:00,21:01:00,50600,1200,20.006
weekday_2059,19:45:00,19:45:00,50600,100,0.0
weekday_2059,19:48:00,19:49:00,50500,200,2.95
weekday_2059,19:51:00,19:52:00,50400,300,4.2
weekday_2059,19:53:00,19:54:00,50300,400,5.15
weekday_2059,19:57:00,19:58:00,50000,500,7.3
weekday_2059,20:03:00,20:04:00,18800,600,9.646
weekday_2059,20:06:00,20:07:00,18900,700,11.006
weekday_2059,20:10:00,20:11:00,19000,800,12.726
weekday_2059,20:14:00,20:16:00,19100,900,13.886
weekday_2059,20:22:00,20:22:00,19205,1000,16.006
weekday_2062,21:17:00,21:17:00,19400,100,0.0
weekday_2062,21:22:00,21:22:00,19300,200,3.3
weekday_2062,21:24:00,21:25:00,19205,300,4.0
weekday_2062,21:30:00,21:32:00,19100,400,6.12
weekday_2062,21:35:00,21:36:00,19000,500,7.28
weekday_2062,21:39:00,21:40:00,18900,600,9.0
weekday_2062,21:42:00,21:43:00,18800,700,10.36
weekday_2062,21:48:00,21:49:00,50000,800,12.706
weekday_2062,21:52:00,21:53:00,50300,900,14.856
weekday_2062,21:54:00,21:55:00,50400,1000,15.806
weekday_2062,21:57:00,21:57:00,50500,1100,17.056
weekday_2062,22:01:00,22:01:00,50600,1200,20.006
weekday_2063,20:45:00,20:45:00,50600,100,0.0
weekday_2063,20:48:00,20:49:00,50500,200,2.95
weekday_2063,20:51:00,20:52:00,50400,300,4.2
weekday_2063,20:53:00,20:54:00,50300,400,5.15
weekday_2063,20:57:00,20:58:00,50000,500,7.3
weekday_2063,21:03:00,21:04:00,18800,600,9.646
weekday_2063,21:06:00,21:07:00,18900,700,11.006
weekday_2063,21:10:00,21:11:00,19000,800,12.726
weekday_2063,21:14:00,21:16:00,19100,900,13.886
weekday_2063,21:22:00,21:22:00,19205,1000,16.006
weekday_2066,22:17:00,22:17:00,19400,100,0.0
weekday_2066,22:22:00,22:22:00,19300,200,3.3
weekday_2066,22:24:00,22:25:00,19205,300,4.0
weekday_2066,22:30:00,22:32:00,19100,400,6.12
weekday_2066,22:35:00,22:36:00,19000,500,7.28
weekday_2066,22:39:00,22:40:00,18900,600,9.0
weekday_2066,22:42:00,22:43:00,18800,700,10.36
weekday_2066,22:48:00,22:49:00,50000,800,12.706
weekday_2066,22:52:00,22:53:00,50300,900,14.856
weekday_2066,22:54:00,22:55:00,50400,1000,15.806
weekday_2066,22:57:00,22:57:00,50500,1100,17.056
weekday_2066,23:01:00,23:01:00,50600,1200,20.006
weekday_2067,21:45:00,21:45:00,50600,100,0.0
weekday_2067,21:48:00,21:49:00,50500,200,2.95
weekday_2067,21:51:00,21:52:00,50400,300,4.2
weekday_2067,21:53:00,21:54:00,50300,400,5.15
weekday_2067,21:57:00,21:58:00,50000,500,7.3
weekday_2067,22:03:00,22:04:00,18800,600,9.646
weekday_2067,22:06:00,22:07:00,18900,700,11.006
weekday_2067,22:10:00,22:11:00,19000,800,12.726
weekday_2067,22:14:00,22:16:00,19100,900,13.886
weekday_2067,22:22:00,22:22:00,19205,1000,16.006
weekday_2070,23:02:00,23:02:00,19400,100,0.0
weekday_2070,23:07:00,23:07:00,19300,200,3.3
weekday_2070,23:09:00,23:10:00,19205,300,4.0
weekday_2070,23:15:00,23:17:00,19100,400,6.12
weekday_2070,23:20:00,23:21:00,19000,500,7.28
weekday_2070,23:24:00,23:25:00,18900,600,9.0
weekday_2070,23:27:00,23:28:00,18800,700,10.36
weekday_2070,23:33:00,23:34:00,50000,800,12.706
weekday_2070,23:37:00,23:38:00,50300,900,14.856
weekday_2070,23:39:00,23:40:00,50400,1000,15.806
weekday_2070,23:42:00,23:42:00,50500,1100,17.056
weekday_2070,23:46:00,23:46:00,50600,1200,20.006
weekday_2102,06:59:00,06:59:00,19100,100,0.0
weekday_2102,07:02:00,07:03:00,19000,200,1.16
weekday_2102,07:06:00,07:07:00,18900,300,2.88
weekday_2102,07:09:00,07:10:00,18800,400,4.24
weekday_2102,07:14:00,07:14:00,18700,500,8.06
weekday_2102,07:18:00,07:19:00,18600,600,11.61
weekday_2102,07:21:00,07:22:00,18400,700,12.61
weekday_2102,07:28:00,07:29:00,18500,800,18.72
weekday_2102,07:36:00,07:37:00,18100,900,25.6
weekday_2102,07:44:00,07:45:00,17800,1000,32.98
weekday_2102,07:53:00,07:53:00,17300,1100,44.26
weekday_2102,08:01:00,08:01:00,16500,1200,55.16
weekday_2102,08:04:00,08:05:00,16300,1300,59.26
weekday_2102,08:09:00,08:10:00,16100,1400,65.42
weekday_2102,08:19:00,08:19:00,15400,1500,80.38
weekday_2102,08:23:00,08:23:00,15200,1600,85.88
weekday_2103,05:27:00,05:27:00,15200,100,0.0
weekday_2103,05:30:00,05:30:00,15400,200,5.5
weekday_2103,05:40:00,05:40:00,16100,300,20.46
weekday_2103,05:45:00,05:45:00,16300,400,26.62
weekday_2103,05:48:00,05:49:00,16500,500,30.72
weekday_2103,05:56:00,05:57:00,17300,600,41.62
weekday_2103,06:05:00,06:06:00,17800,700,52.9
weekday_2103,06:13:00,06:13:00,18100,800,60.28
weekday_2103,06:20:00,06:21:00,18500,900,67.16
weekday_2103,06:28:00,06:28:00,18400,1000,73.27
weekday_2103,06:31:00,06:31:00,18600,1100,74.27
weekday_2103,06:35:00,06:36:00,18700,1200,77.82
weekday_2103,06:40:00,06:41:00,18800,1300,81.64
weekday_2103,06:43:00,06:44:00,18900,1400,83.0
weekday_2103,06:47:00,06:48:00,19000,1500,84.72
weekday_2103,06:51:00,06:51:00,19100,1600,85.88
weekday_2104,05:55:00,05:55:00,55200,100,0.0
weekday_2104,06:01:00,06:01:00,55100,200,2.11
weekday_2104,06:04:00,06:05:00,55000,300,3.36
weekday_2104,06:07:00,06:07:00,54900,400,5.46
weekday_2104,06:09:00,06:10:00,54800,500,7.02
weekday_2104,06:13:00,06:14:00,54700,600,8.89
weekday_2104,06:17:00,06:17:00,54500,700,11.86
weekday_2104,06:23:00,06:24:00,54400,800,15.47
weekday_2104,06:31:00,06:32:00,54200,900,19.16
weekday_2104,06:42:00,06:42:00,53800,1000,23.71
weekday_2104,06:50:00,06:51:00,53700,1100,27.27
weekday_2104,06:58:00,06:59:00,53600,1200,29.91
weekday_2104,07:01:00,07:01:00,53500,1300,30.94
weekday_2104,07:04:00,07:04:00,53400,1400,32.46
weekday_2104,07:09:00,07:10:00,53100,1500,34.96
weekday_2104,07:12:00,07:12:00,53000,1600,35.88
weekday_2104,07:14:00,07:15:00,52900,1700,37.29
weekday_2104,07:18:00,07:18:00,52800,1800,39.41
weekday_2104,07:20:00,07:21:00,52700,1900,40.11
weekday_2104,07:27:00,07:27:00,19100,2000,42.36
weekday_2107,06:02:00,06:02:00,15200,100,0.0
weekday_2107,06:05:00,06:05:00,15400,200,5.5
weekday_2107,06:15:00,06:15:00,16100,300,20.46
weekday_2107,06:20:00,06:20:00,16300,400,26.62
weekday_2107,06:23:00,06:24:00,16500,500,30.72
weekday_2107,06:31:00,06:32:00,17300,600,41.62
weekday_2107,06:40:00,06:41:00,17800,700,52.9
weekday_2107,06:48:00,06:48:00,18100,800,60.28
weekday_2107,06:55:00,06:56:00,18500,900,67.16
weekday_2107,07:03:00,07:03:00,18400,1000,73.27
weekday_2107,07:06:00,07:06:00,18600,1100,74.27
weekday_2107,07:10:00,07:11:00,18700,1200,77.82
weekday_2107,07:15:00,07:16:00,18800,1300,81.64
weekday_2107,07:18:00,07:19:00,18900,1400,83.0
weekday_2107,07:22:00,07:23:00,19000,1500,84.72
weekday_2107,07:26:00,07:26:00,19100,1600,85.88
weekday_2110,06:25:00,06:25:00,55200,100,0.0
weekday_2110,06:31:00,06:31:00,55100,200,2.11
weekday_2110,06:34:00,06:35:00,55000,300,3.36
weekday_2110,06:37:00,06:37:00,54900,400,5.46
weekday_2110,06:39:00,06:40:00,54800,500,7.02
weekday_2110,06:43:00,06:44:00,54700,600,8.89
weekday_2110,06:47:00,06:47:00,54500,700,11.86
weekday_2110,06:53:00,06:54:00,54400,800,15.47
weekday_2110,07:01:00,07:02:00,54200,900,19.16
weekday_2110,07:12:00,07:12:00,53800,1000,23.71
weekday_2110,07:20:00,07:21:00,53700,1100,27.27
weekday_2110,07:28:00,07:29:00,53600,1200,29.91
weekday_2110,07:31:00,07:31:00,53500,1300,30.94
weekday_2110,07:34:00,07:34:00,53400,1400,32.46
weekday_2110,07:39:00,07:40:00,53100,1500,34.96
weekday_2110,07:42:00,07:42:00,53000,1600,35.88
weekday_2110,07:44:00,07:45:00,52900,1700,37.29
weekday_2110,07:48:00,07:48:00,52800,1800,39.41
weekday_2110,07:50:00,07:51:00,52700,1900,40.11
weekday_2110,07:57:00,07:59:00,19100,2000,42.36
weekday_2110,08:02:00,08:03:00,19000,2100,43.52
weekday_2110,08:06:00,08:07:00,18900,2200,45.24
weekday_2110,08:09:00,08:10:00,18800,2300,46.6
weekday_2110,08:14:00,08:14:00,18700,2400,50.42
weekday_2110,08:18:00,08:29:00,18600,2500,53.97
weekday_2110,08:31:00,08:32:00,18400,2600,54.97
weekday_2110,08:38:00,08:39:00,18500,2700,61.08
weekday_2110,08:46:00,08:47:00,18100,2800,67.96
weekday_2110,08:54:00,08:55:00,17800,2900,75.34
weekday_2110,09:03:00,09:03:00,17300,3000,86.62
weekday_2110,09:11:00,09:11:00,16500,3100,97.52
weekday_2110,09:14:00,09:15:00,16300,3200,101.62
weekday_2110,09:19:00,09:20:00,16100,3300,107.78
weekday_2110,09:29:00,09:29:00,15400,3400,122.74
weekday_2110,09:33:00,09:33:00,15200,3500,128.24
weekday_2111,06:32:00,06:32:00,15200,100,0.0
weekday_2111,06:35:00,06:35:00,15400,200,5.5
weekday_2111,06:45:00,06:45:00,16100,300,20.46
weekday_2111,06:50:00,06:50:00,16300,400,26.62
weekday_2111,06:53:00,06:54:00,16500,500,30.72
weekday_2111,07:01:00,07:02:00,17300,600,41.62
weekday_2111,07:10:00,07:11:00,17800,700,52.9
weekday_2111,07:18:00,07:18:00,18100,800,60.28
weekday_2111,07:25:00,07:26:00,18500,900,67.16
weekday_2111,07:33:00,07:33:00,18400,1000,73.27
weekday_2111,07:36:00,07:36:00,18600,1100,74.27
weekday_2111,07:40:00,07:41:00,18700,1200,77.82
weekday_2111,07:45:00,07:46:00,18800,1300,81.64
weekday_2111,07:48:00,07:49:00,18900,1400,83.0
weekday_2111,07:52:00,07:53:00,19000,1500,84.72
weekday_2111,07:56:00,07:58:00,19100,1600,85.88
weekday_2111,08:04:00,08:04:00,52700,1700,88.13
weekday_2111,08:06:00,08:07:00,52800,1800,88.83
weekday_2111,08:09:00,08:09:00,52900,1900,90.95
weekday_2111,08:11:00,08:14:00,53000,2000,92.36
weekday_2111,08:16:00,08:16:00,53100,2100,93.28
weekday_2111,08:21:00,08:22:00,53400,2200,95.78
weekday_2111,08:24:00,08:24:00,53500,2300,97.3
weekday_2111,08:26:00,08:30:00,53600,2400,98.33
weekday_2111,08:37:00,08:38:00,53700,2500,100.97
weekday_2111,08:45:00,08:46:00,53800,2600,104.53
weekday_2111,08:56:00,09:02:00,54200,2700,109.08
weekday_2111,09:08:00,09:08:00,54400,2800,112.77
weekday_2111,09:14:00,09:14:00,54500,2900,116.38
weekday_2111,09:17:00,09:18:00,54700,3000,119.35
weekday_2111,09:21:00,09:21:00,54800,3100,121.22
weekday_2111,09:23:00,09:24:00,54900,3200,122.78
weekday_2111,09:26:00,09:26:00,55000,3300,124.88
weekday_2111,09:28:00,09:33:00,55100,3400,126.13
weekday_2111,09:39:00,09:39:00,55200,3500,128.24
weekday_2112,06:55:00,06:55:00,55200,100,0.0
weekday_2112,07:01:00,07:01:00,55100,200,2.11
weekday_2112,07:04:00,07:05:00,55000,300,3.36
weekday_2112,07:07:00,07:07:00,54900,400,5.46
weekday_2112,07:09:00,07:10:00,54800,500,7.02
weekday_2112,07:13:00,07:14:00,54700,600,8.89
weekday_2112,07:17:00,07:17:00,54500,700,11.86
weekday_2112,07:23:00,07:24:00,54400,800,15.47
weekday_2112,07:31:00,07:32:00,54200,900,19.16
weekday_2112,07:42:00,07:42:00,53800,1000,23.71
weekday_2112,07:50:00,07:51:00,53700,1100,27.27
weekday_2112,07:58:00,07:59:00,53600,1200,29.91
weekday_2112,08:01:00,08:01:00,53500,1300,30.94
weekday_2112,08:04:00,08:04:00,53400,1400,32.46
weekday_2112,08:09:00,08:10:00,53100,1500,34.96
weekday_2112,08:12:00,08:12:00,53000,1600,35.88
weekday_2112,08:14:00,08:15:00,52900,1700,37.29
weekday_2112,08:18:00,08:18:00,52800,1800,39.41
weekday_2112,08:20:00,08:21:00,52700,1900,40.11
weekday_2112,08:27:00,08:27:00,19100,2000,42.36
weekday_2113,06:47:00,06:47:00,15200,100,0.0
weekday_2113,06:50:00,06:50:00,15400,200,5.5
weekday_2113,07:00:00,07:00:00,16100,300,20.46
weekday_2113,07:05:00,07:05:00,16300,400,26.62
weekday_2113,07:08:00,07:09:00,16500,500,30.72
weekday_2113,07:16:00,07:17:00,17300,600,41.62
weekday_2113,07:25:00,07:26:00,17800,700,52.9
weekday_2113,07:33:00,07:33:00,18100,800,60.28
weekday_2113,07:40:00,07:41:00,18500,900,67.16
weekday_2113,07:48:00,07:48:00,18400,1000,73.27
weekday_2113,07:51:00,07:51:00,18600,1100,74.27
weekday_2113,07:55:00,07:56:00,18700,1200,77.82
weekday_2113,08:00:00,08:01:00,18800,1300,81.64
weekday_2113,08:03:00,08:04:00,18900,1400,83.0
weekday_2113,08:07:00,08:08:00,19000,1500,84.72
weekday_2113,08:11:00,08:11:00,19100,1600,85.88
weekday_2115,07:02:00,07:02:00,15200,100,0.0
weekday_2115,07:05:00,07:05:00,15400,200,5.5
weekday_2115,07:15:00,07:15:00,16100,300,20.46
weekday_2115,07:20:00,07:20:00,16300,400,26.62
weekday_2115,07:23:00,07:24:00,16500,500,30.72
weekday_2115,07:31:00,07:32:00,17300,600,41.62
weekday_2115,07:40:00,07:41:00,17800,700,52.9
weekday_2115,07:48:00,07:48:00,18100,800,60.28
weekday_2115,07:55:00,07:56:00,18500,900,67.16
weekday_2115,08:03:00,08:03:00,18400,1000,73.27
weekday_2115,08:06:00,08:06:00,18600,1100,74.27
weekday_2115,08:10:00,08:11:00,18700,1200,77.82
weekday_2115,08:15:00,08:16:00,18800,1300,81.64
weekday_2115,08:18:00,08:19:00,18900,1400,83.0
weekday_2115,08:22:00,08:23:00,19000,1500,84.72
weekday_2115,08:26:00,08:26:00,19100,1600,85.88
weekday_2118,07:25:00,07:25:00,55200,100,0.0
weekday_2118,07:31:00,07:31:00,55100,200,2.11
weekday_2118,07:34:00,07:35:00,55000,300,3.36
weekday_2118,07:37:00,07:37:00,54900,400,5.46
weekday_2118,07:39:00,07:40:00,54800,500,7.02
weekday_2118,07:43:00,07:44:00,54700,600,8.89
weekday_2118,07:47:00,07:47:00,54500,700,11.86
weekday_2118,07:53:00,07:54:00,54400,800,15.47
weekday_2118,08:01:00,08:02:00,54200,900,19.16
weekday_2118,08:12:00,08:12:00,53800,1000,23.71
weekday_2118,08:20:00,08:21:00,53700,1100,27.27
weekday_2118,08:28:00,08:29:00,53600,1200,29.91
weekday_2118,08:31:00,08:31:00,53500,1300,30.94
weekday_2118,08:34:00,08:34:00,53400,1400,32.46
weekday_2118,08:39:00,08:40:00,53100,1500,34.96
weekday_2118,08:42:00,08:42:00,53000,1600,35.88
weekday_2118,08:44:00,08:45:00,52900,1700,37.29
weekday_2118,08:48:00,08:48:00,52800,1800,39.41
weekday_2118,08:50:00,08:51:00,52700,1900,40.11
weekday_2118,08:57:00,09:04:00,19100,2000,42.36
weekday_2118,09:07:00,09:08:00,19000,2100,43.52
weekday_2118,09:11:00,09:12:00,18900,2200,45.24
weekday_2118,09:14:00,09:15:00,18800,2300,46.6
weekday_2118,09:19:00,09:19:00,18700,2400,50.42
weekday_2118,09:23:00,09:24:00,18600,2500,53.97
weekday_2118,09:26:00,09:27:00,18400,2600,54.97
weekday_2118,09:33:00,09:34:00,18500,2700,61.08
weekday_2118,09:41:00,09:42:00,18100,2800,67.96
weekday_2118,09:49:00,09:50:00,17800,2900,75.34
weekday_2118,09:58:00,09:58:00,17300,3000,86.62
weekday_2118,10:06:00,10:06:00,16500,3100,97.52
weekday_2118,10:09:00,10:10:00,16300,3200,101.62
weekday_2118,10:14:00,10:15:00,16100,3300,107.78
weekday_2118,10:24:00,10:24:00,15400,3400,122.74
weekday_2118,10:28:00,10:28:00,15200,3500,128.24
weekday_2119,07:32:00,07:32:00,15200,100,0.0
weekday_2119,07:35:00,07:35:00,15400,200,5.5
weekday_2119,07:45:00,07:45:00,16100,300,20.46
weekday_2119,07:50:00,07:50:00,16300,400,26.62
weekday_2119,07:53:00,07:54:00,16500,500,30.72
weekday_2119,08:01:00,08:02:00,17300,600,41.62
weekday_2119,08:10:00,08:11:00,17800,700,52.9
weekday_2119,08:18:00,08:18:00,18100,800,60.28
weekday_2119,08:25:00,08:26:00,18500,900,67.16
weekday_2119,08:33:00,08:33:00,18400,1000,73.27
weekday_2119,08:36:00,08:36:00,18600,1100,74.27
weekday_2119,08:40:00,08:41:00,18700,1200,77.82
weekday_2119,08:45:00,08:46:00,18800,1300,81.64
weekday_2119,08:48:00,08:49:00,18900,1400,83.0
weekday_2119,08:52:00,08:53:00,19000,1500,84.72
weekday_2119,08:56:00,08:58:00,19100,1600,85.88
weekday_2119,09:04:00,09:04:00,52700,1700,88.13
weekday_2119,09:06:00,09:07:00,52800,1800,88.83
weekday_2119,09:09:00,09:09:00,52900,1900,90.95
weekday_2119,09:11:00,09:12:00,53000,2000,92.36
weekday_2119,09:14:00,09:14:00,53100,2100,93.28
weekday_2119,09:19:00,09:20:00,53400,2200,95.78
weekday_2119,09:22:00,09:22:00,53500,2300,97.3
weekday_2119,09:24:00,09:30:00,53600,2400,98.33
weekday_2119,09:37:00,09:38:00,53700,2500,100.97
weekday_2119,09:45:00,09:46:00,53800,2600,104.53
weekday_2119,09:56:00,10:02:00,54200,2700,109.08
weekday_2119,10:08:00,10:08:00,54400,2800,112.77
weekday_2119,10:14:00,10:14:00,54500,2900,116.38
weekday_2119,10:17:00,10:18:00,54700,3000,119.35
weekday_2119,10:21:00,10:21:00,54800,3100,121.22
weekday_2119,10:23:00,10:24:00,54900,3200,122.78
weekday_2119,10:26:00,10:26:00,55000,3300,124.88
weekday_2119,10:28:00,10:33:00,55100,3400,126.13
weekday_2119,10:39:00,10:39:00,55200,3500,128.24
weekday_2126,08:25:00,08:25:00,55200,100,0.0
weekday_2126,08:31:00,08:31:00,55100,200,2.11
weekday_2126,08:34:00,08:35:00,55000,300,3.36
weekday_2126,08:37:00,08:37:00,54900,400,5.46
weekday_2126,08:39:00,08:40:00,54800,500,7.02
weekday_2126,08:43:00,08:44:00,54700,600,8.89
weekday_2126,08:47:00,08:47:00,54500,700,11.86
weekday_2126,08:53:00,08:54:00,54400,800,15.47
weekday_2126,09:01:00,09:02:00,54200,900,19.16
weekday_2126,09:12:00,09:12:00,53800,1000,23.71
weekday_2126,09:20:00,09:21:00,53700,1100,27.27
weekday_2126,09:28:00,09:29:00,53600,1200,29.91
weekday_2126,09:31:00,09:31:00,53500,1300,30.94
weekday_2126,09:34:00,09:34:00,53400,1400,32.46
weekday_2126,09:39:00,09:40:00,53100,1500,34.96
weekday_2126,09:42:00,09:42:00,53000,1600,35.88
weekday_2126,09:44:00,09:45:00,52900,1700,37.29
weekday_2126,09:48:00,09:48:00,52800,1800,39.41
weekday_2126,09:50:00,09:51:00,52700,1900,40.11
weekday_2126,09:57:00,10:04:00,19100,2000,42.36
weekday_2126,10:07:00,10:08:00,19000,2100,43.52
weekday_2126,10:11:00,10:12:00,18900,2200,45.24
weekday_2126,10:14:00,10:15:00,18800,2300,46.6
weekday_2126,10:19:00,10:19:00,18700,2400,50.42
weekday_2126,10:23:00,10:24:00,18600,2500,53.97
weekday_2126,10:26:00,10:27:00,18400,2600,54.97
weekday_2126,10:33:00,10:34:00,18500,2700,61.08
weekday_2126,10:41:00,10:42:00,18100,2800,67.96
weekday_2126,10:49:00,10:50:00,17800,2900,75.34
weekday_2126,10:58:00,10:58:00,17300,3000,86.62
weekday_2126,11:06:00,11:06:00,16500,3100,97.52
weekday_2126,11:09:00,11:10:00,16300,3200,101.62
weekday_2126,11:14:00,11:15:00,16100,3300,107.78
weekday_2126,11:24:00,11:24:00,15400,3400,122.74
weekday_2126,11:28:00,11:28:00,15200,3500,128.24
weekday_2127,08:32:00,08:32:00,15200,100,0.0
weekday_2127,08:35:00,08:35:00,15400,200,5.5
weekday_2127,08:45:00,08:45:00,16100,300,20.46
weekday_2127,08:50:00,08:50:00,16300,400,26.62
weekday_2127,08:53:00,08:54:00,16500,500,30.72
weekday_2127,09:01:00,09:02:00,17300,600,41.62
weekday_2127,09:10:00,09:11:00,17800,700,52.9
weekday_2127,09:18:00,09:18:00,18100,800,60.28
weekday_2127,09:25:00,09:26:00,18500,900,67.16
weekday_2127,09:33:00,09:33:00,18400,1000,73.27
weekday_2127,09:36:00,09:36:00,18600,1100,74.27
weekday_2127,09:40:00,09:41:00,18700,1200,77.82
weekday_2127,09:45:00,09:46:00,18800,1300,81.64
weekday_2127,09:48:00,09:49:00,18900,1400,83.0
weekday_2127,09:52:00,09:53:00,19000,1500,84.72
weekday_2127,09:56:00,09:58:00,19100,1600,85.88
weekday_2127,10:04:00,10:04:00,52700,1700,88.13
weekday_2127,10:06:00,10:07:00,52800,1800,88.83
weekday_2127,10:09:00,10:09:00,52900,1900,90.95
weekday_2127,10:11:00,10:12:00,53000,2000,92.36
weekday_2127,10:14:00,10:14:00,53100,2100,93.28
weekday_2127,10:19:00,10:20:00,53400,2200,95.78
weekday_2127,10:22:00,10:22:00,53500,2300,97.3
weekday_2127,10:24:00,10:30:00,53600,2400,98.33
weekday_2127,10:37:00,10:38:00,53700,2500,100.97
weekday_2127,10:45:00,10:46:00,53800,2600,104.53
weekday_2127,10:56:00,10:56:00,54200,2700,109.08
weekday_2130,09:25:00,09:25:00,55200,100,0.0
weekday_2130,09:31:00,09:31:00,55100,200,2.11
weekday_2130,09:34:00,09:35:00,55000,300,3.36
weekday_2130,09:37:00,09:37:00,54900,400,5.46
weekday_2130,09:39:00,09:40:00,54800,500,7.02
weekday_2130,09:43:00,09:44:00,54700,600,8.89
weekday_2130,09:47:00,09:47:00,54500,700,11.86
weekday_2130,09:53:00,09:54:00,54400,800,15.47
weekday_2130,10:01:00,10:02:00,54200,900,19.16
weekday_2130,10:12:00,10:12:00,53800,1000,23.71
weekday_2130,10:20:00,10:21:00,53700,1100,27.27
weekday_2130,10:28:00,10:29:00,53600,1200,29.91
weekday_2130,10:31:00,10:31:00,53500,1300,30.94
weekday_2130,10:34:00,10:34:00,53400,1400,32.46
weekday_2130,10:39:00,10:40:00,53100,1500,34.96
weekday_2130,10:42:00,10:42:00,53000,1600,35.88
weekday_2130,10:44:00,10:45:00,52900,1700,37.29
weekday_2130,10:48:00,10:48:00,52800,1800,39.41
weekday_2130,10:50:00,10:51:00,52700,1900,40.11
weekday_2130,10:57:00,10:59:00,19100,2000,42.36
weekday_2130,11:02:00,11:03:00,19000,2100,43.52
weekday_2130,11:06:00,11:07:00,18900,2200,45.24
weekday_2130,11:09:00,11:10:00,18800,2300,46.6
weekday_2130,11:14:00,11:14:00,18700,2400,50.42
weekday_2130,11:18:00,11:19:00,18600,2500,53.97
weekday_2130,11:21:00,11:22:00,18400,2600,54.97
weekday_2130,11:28:00,11:29:00,18500,2700,61.08
weekday_2130,11:36:00,11:37:00,18100,2800,67.96
weekday_2130,11:44:00,11:45:00,17800,2900,75.34
weekday_2130,11:53:00,11:53:00,17300,3000,86.62
weekday_2130,12:01:00,12:01:00,16500,3100,97.52
weekday_2130,12:04:00,12:05:00,16300,3200,101.62
weekday_2130,12:09:00,12:10:00,16100,3300,107.78
weekday_2130,12:19:00,12:19:00,15400,3400,122.74
weekday_2130,12:23:00,12:23:00,15200,3500,128.24
weekday_2131,09:27:00,09:27:00,15200,100,0.0
weekday_2131,09:30:00,09:30:00,15400,200,5.5
weekday_2131,09:40:00,09:40:00,16100,300,20.46
weekday_2131,09:45:00,09:45:00,16300,400,26.62
weekday_2131,09:48:00,09:49:00,16500,500,30.72
weekday_2131,09:56:00,09:57:00,17300,600,41.62
weekday_2131,10:05:00,10:06:00,17800,700,52.9
weekday_2131,10:13:00,10:13:00,18100,800,60.28
weekday_2131,10:20:00,10:21:00,18500,900,67.16
weekday_2131,10:28:00,10:28:00,18400,1000,73.27
weekday_2131,10:31:00,10:31:00,18600,1100,74.27
weekday_2131,10:35:00,10:36:00,18700,1200,77.82
weekday_2131,10:40:00,10:41:00,18800,1300,81.64
weekday_2131,10:43:00,10:44:00,18900,1400,83.0
weekday_2131,10:47:00,10:48:00,19000,1500,84.72
weekday_2131,10:51:00,10:51:00,19100,1600,85.88
weekday_2135,10:22:00,10:22:00,15200,100,0.0
weekday_2135,10:25:00,10:25:00,15400,200,5.5
weekday_2135,10:35:00,10:35:00,16100,300,20.46
weekday_2135,10:40:00,10:40:00,16300,400,26.62
weekday_2135,10:43:00,10:44:00,16500,500,30.72
weekday_2135,10:51:00,10:52:00,17300,600,41.62
weekday_2135,11:00:00,11:01:00,17800,700,52.9
weekday_2135,11:08:00,11:08:00,18100,800,60.28
weekday_2135,11:15:00,11:16:00,18500,900,67.16
weekday_2135,11:23:00,11:23:00,18400,1000,73.27
weekday_2135,11:26:00,11:26:00,18600,1100,74.27
weekday_2135,11:30:00,11:31:00,18700,1200,77.82
weekday_2135,11:35:00,11:36:00,18800,1300,81.64
weekday_2135,11:38:00,11:39:00,18900,1400,83.0
weekday_2135,11:42:00,11:43:00,19000,1500,84.72
weekday_2135,11:46:00,11:46:00,19100,1600,85.88
weekday_2138,12:02:00,12:02:00,19100,100,0.0
weekday_2138,12:05:00,12:06:00,19000,200,1.16
weekday_2138,12:09:00,12:10:00,18900,300,2.88
weekday_2138,12:12:00,12:13:00,18800,400,4.24
weekday_2138,12:17:00,12:17:00,18700,500,8.06
weekday_2138,12:21:00,12:22:00,18600,600,11.61
weekday_2138,12:24:00,12:25:00,18400,700,12.61
weekday_2138,12:31:00,12:32:00,18500,800,18.72
weekday_2138,12:39:00,12:40:00,18100,900,25.6
weekday_2138,12:47:00,12:48:00,17800,1000,32.98
weekday_2138,12:56:00,12:56:00,17300,1100,44.26
weekday_2138,13:04:00,13:04:00,16500,1200,55.16
weekday_2138,13:07:00,13:08:00,16300,1300,59.26
weekday_2138,13:12:00,13:13:00,16100,1400,65.42
weekday_2138,13:22:00,13:22:00,15400,1500,80.38
weekday_2138,13:26:00,13:26:00,15200,1600,85.88
weekday_2139,11:22:00,11:22:00,15200,100,0.0
weekday_2139,11:25:00,11:25:00,15400,200,5.5
weekday_2139,11:35:00,11:35:00,16100,300,20.46
weekday_2139,11:40:00,11:40:00,16300,400,26.62
weekday_2139,11:43:00,11:44:00,16500,500,30.72
weekday_2139,11:51:00,11:52:00,17300,600,41.62
weekday_2139,12:00:00,12:01:00,17800,700,52.9
weekday_2139,12:08:00,12:13:00,18100,800,60.28
weekday_2139,12:20:00,12:21:00,18500,900,67.16
weekday_2139,12:28:00,12:28:00,18400,1000,73.27
weekday_2139,12:31:00,12:31:00,18600,1100,74.27
weekday_2139,12:35:00,12:36:00,18700,1200,77.82
weekday_2139,12:40:00,12:41:00,18800,1300,81.64
